review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment,archetype,value_signals,affordability,durability,service_quality,social_proof,time_efficiency,ambience,food_quality,electronics,fashion,books_media,convenience,social_experience,luxury,positive_exaggeration,negative_exaggeration,uncertainty,categories,cuisines,review_length,exclamation_count,question_count,uppercase_ratio,storytelling_score,slang_score,nigerian_style,soft_life,casual_slang,pidgin_staples,exclamations,social_enjoyment,expressiveness,proverbs,idioms,greetings,figurative_descriptions,conditional_phrases,persuasion,blame_criticism,humour_sarcasm,cultural_references,practical_survival,time_efficiency,naija_narrative,hyperbole_narrative,kinship,oral_connectors
-X5M3qRI8TKMVUDMSLzFbg,-EX1hrPRBqNkVavtMllTCA,7eguS2DuAG-4B9EAHAP5Dw,4,1,0,1,"A teeny, tiny hole in the wall that has some of the better food in the CBD.  Portions are plentiful and the service is down to earth and friendly.

Try them out!  You won't go wrong.

There's nothing better than hearing out of towners sitting next to you rave about their po boys.",2012-02-24 18:22:37,0.11617063492063492,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 2, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Restaurants, Delis, Dive Bars, Nightlife, Sandwiches, Bars, Breakfast & Brunch",['Bars'],280,1,0,0.02857142857142857,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 23, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 23, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gZh_xicPuC11eGcH-Y2iaw,-EX1hrPRBqNkVavtMllTCA,QLUUaTj034zYVWiVl9tNvA,2,2,0,0,"Eaten here several times and have received awful service each time.  The food's acceptable, though not for the price.  Stretch your legs and check out what other eateries in the area have to offer.  This place is for people who don't know or don't care for other places to eat.",2012-02-24 18:23:04,-0.3125,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 1, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Restaurants, American (Traditional)",['American'],277,0,0,0.01444043321299639,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 20, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 20, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i3JfY19kNeiOpO2TZqug-w,-EX1hrPRBqNkVavtMllTCA,N3bjowmk_Yi9rUxPpM2k6Q,2,2,0,0,"I went here for a change of pace.  It's a pleasant restaurant but overpriced for what you get.  The sweet potato fries are a welcome change, but unfortunately inconsistent in preparation and taste.

Try it once to see if you'll like it.  I've given it a chance and decided not to go back.",2012-02-24 19:09:38,0.2766666666666667,Harsh Critic,"{'affordability': 1, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 2, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Southern, Food Delivery Services, Caterers, Restaurants, Breakfast & Brunch, Cajun/Creole, Event Planning & Services, Food, American (New)",['American'],288,0,0,0.017361111111111112,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 18, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 17, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vNiS_zbIEpKWVr9vdStWQ,-EX1hrPRBqNkVavtMllTCA,SsiPsj8NyiCBg84uU6y4Eg,5,1,0,1,Love this place.  Food is delicious.  The service is prompt and the staff is always friendly.  Eat there when you're out by the Lakefront.  Can't go wrong.,2012-02-25 21:01:03,0.34375,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 3, 'social_proof': 0, 'time_efficiency': 1, 'ambience': 0, 'food_quality': 1, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,"Sandwiches, Restaurants, Cajun/Creole, American (New), Seafood","['American', 'Seafood']",155,0,0,0.03870967741935484,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 10, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 10, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bx5KupLNjEucYFi24q9Gmw,-EX1hrPRBqNkVavtMllTCA,AperXbtpt4FH6fvJFOirUA,2,0,0,0,"I've eaten here several times, and the best I can say is it is mediocre.   The prices aren't worth the food you get, it's simple as that.  I love the ambiance of the place, though.  The place would be great if they married the ambiance with an improved food quality. 

Until that happens, there are other, actually better, Japanese restaurants in the nearby area to eat at.",2012-02-29 12:21:48,0.24772727272727274,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 1, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Restaurants, Japanese",['Japanese'],373,0,0,0.01876675603217158,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 14, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 14, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v3aWKnho8lEPwt6CtRryyw,-EX1hrPRBqNkVavtMllTCA,zhkr9oRgfzwXY9EVScf_Mw,5,1,0,2,"Gah!  I hate finding new burger places in the CBD to try out, especially when it's one I'm going to become a regular at!

Dress It! is primarily a burger restaurant located in the Omni Royal Crescent.  The interior very swanky and pretty spacious. The menu's the novelty of the place.  You check off what you want, the toppings, the bun (or lack thereof) and the sides. Once you've finished compiling your culinary masterpiece, you hand off your order to the waitress and away you go.

I've noticed other reviews mentioning inconsistent service/food.  Well, I'm here to add my two Cardinal's Crowns.

I was seated promptly.  Ordered a medium well burger with bacon and onion rings.  Turnaround time from order placed to receiving order: less than ten minutes.  The burger was cooked to my specifications and the toppings were fresh.  The onion rings, while pricey, were a pleasant surprise.  Instead of the standard batter, they were battered in what appeared to be fish batter.  That left them crispy to the bite and debris wasn't falling all over the place.

My waitress, Jenny, was very nice and even gave me a to go cup for my sweet tea.  

To quote MacArthur, ""I shall return...""",2012-03-01 18:48:40,0.12106060606060606,Harsh Critic,"{'affordability': 1, 'durability': 1, 'service_quality': 3, 'social_proof': 0, 'time_efficiency': 1, 'ambience': 1, 'food_quality': 3, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,"Breakfast & Brunch, Burgers, Restaurants",['Burgers'],1184,3,0,0.02787162162162162,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 69, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 65, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 2, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,69,0,0,65,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HpGUAaQKvz4Tp576oC8PfA,-EX1hrPRBqNkVavtMllTCA,gnXN6LuSC3IoMCOtRl8sQw,3,2,0,1,"This is my second time eating here.  I had the A-Train (roast beef, grilled onions, pepper jack cheese on Italian bread) and a order of fries.  The sandwich was hot, the bread soft, but the meat was as dry as the Utah salt flats.  The fries were excellent, though, and they gave you nearly a wheelbarrow of them.

It's not Subway and that's a step up, but the dishes I've had from the place have not really wowed me.  I'll try again, but it's doubtful that I'd go here regularly.",2012-03-29 20:51:51,0.04833333333333332,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 1, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Restaurants, Caterers, Event Planning & Services, Delis, Sandwiches, Burgers",['Burgers'],479,0,0,0.027139874739039668,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 19, 'exclamations': 0, 'social_enjoyment': 1, 'expressiveness': 19, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,19,0,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
QOVSumgdoeV_4K1N0bqAJw,-EX1hrPRBqNkVavtMllTCA,AjEg3RzLzQwv4xPPzTc6wQ,2,0,0,0,"This franchise isn't one of the better ones (BK is low on my fast food listing anyway).  The drive thru experience could be described as rushed, but polite, with the rushed being that my hash browns skittered all over the bag due to improper placement.  Crossoinwich was warm, but not hot.  Avoid.",2012-05-14 20:12:09,0.17499999999999996,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 1, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 1, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Hot Dogs, Burgers, Restaurants, Fast Food",['Burgers'],297,0,0,0.020202020202020204,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 18, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 18, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C22rtWpi8wC11Mpa2nsk2A,-EX1hrPRBqNkVavtMllTCA,zlNtAPz4GvSUiljQ-D3cvQ,3,0,0,0,"Decent pizza.  A little slow on delivery to One Shell, but otherwise unremarkable.",2012-08-11 13:27:17,-0.10694444444444447,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 1, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Pizza, Sandwiches, Italian, Restaurants","['Italian', 'Pizza']",82,0,0,0.04878048780487805,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 5, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 5, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
yBO7Onpk_EXGi_r4DQVp9w,-EX1hrPRBqNkVavtMllTCA,6ftc_EWY5lz4z1ru2JxksA,5,1,1,3,"This past weekend, after attending a company picnic at the Zoo, I convinced my family and mother in law to get some ice cream at the only DQ in the metro area.  The place is small (Hence the reason why they don't serve hamburgers, no space for grill), but it was packed with several girls little league teams enjoying ice cream after playing softball.

Watching the employees, it was obvious they were used to the crush of nearly constant customers.  One thing of note is the reason WHY I give this place five stars:

Ahead of me was a recently minted graduate from Tulane University, still wearing his gown from the ceremony.  He placed his order and was waiting to be cashed out.

The manager came over and asked him if he graduated.  The customer confirmed that he did.

The manager asked where he graduated from, the customer told him.

Then the manager comped his entire order.

THAT IS AWESOME!

Even though this place is located in my old neighborhood, I'll gladly take a trip out here for ice cream from Dairy Queen.",2013-05-23 15:10:52,0.12946428571428573,Harsh Critic,"{'affordability': 0, 'durability': 1, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 1, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 1, 'luxury': 0, 'positive_exaggeration': 1, 'negative_exaggeration': 0, 'uncertainty': 0}",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Ice Cream & Frozen Yogurt, Fast Food, Burgers, Food, Restaurants",['Burgers'],1024,1,0,0.037109375,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 55, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 52, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,55,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORKA2L0G2-Y9LDvn_aw-Cw,-EX1hrPRBqNkVavtMllTCA,BqI7wAq0WkpWPLjUcKjjnw,5,1,0,0,"Goodbye, Subway(s) in the CBD.... HELLLLLLO, JIMMY JOHNS!

Ludicrous amount of seating.  Very clean.  Sandwiches?  BAMF! Done, here ya go! Have a nice day.  

CHEAPER THAN SUBWAY AND YOU GET MORE!

I have found my new favorite cold sub sandwich place!",2013-08-07 18:01:30,0.30935921717171716,Harsh Critic,"{'affordability': 0, 'durability': 1, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Delis, Sandwiches, Restaurants, Fast Food",[],251,5,1,0.2549800796812749,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 14, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 14, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sIynlnenqgyxpH4JKjSnBg,-EX1hrPRBqNkVavtMllTCA,FNjY9rzdB0j-DYuKC0DmOw,2,1,0,1,"If I wanted the Wal-Mart experience, I'd have gone to one.  The place was cluttered, messy, and half the checkout lines were closed.  Used to like this location when I lived in Metairie, but now you won't be able to drag me in here again.",2013-08-08 18:05:35,-0.013333333333333336,Harsh Critic,"{'affordability': 0, 'durability': 1, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 1, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Shopping, Sporting Goods, Fashion, Children's Clothing, Nurseries & Gardening, Grocery, Food, Furniture Stores, Electronics, Department Stores, Home & Garden",[],238,0,0,0.037815126050420166,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 12, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 12, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_vrptXpEvOGASXea2o4Dg,-EX1hrPRBqNkVavtMllTCA,BEjrdO987753vuC2_-JDVw,3,3,0,1,"Nothing to write home about, but better than the offerings in One Shell, and reasonably priced.  Also, if I want a caloric breakdown of menu items, I'll read the back of some packaged food.  Seriously, if you're counting calories then maybe you should make your own lunch, or make better choices of what's available, before categorically slamming a place because you're on a diet.",2013-09-04 19:59:33,0.26666666666666666,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Salad, Restaurants, Soup, Sandwiches",[],380,0,0,0.018421052631578946,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 31, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 30, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,31,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-Ff3FS5In2yzuWu6hN1J3w,-EX1hrPRBqNkVavtMllTCA,nrXtCSdfWg0TJ86onEZWkg,3,2,1,2,"Service and speed, excellent.

Food quality, pretty good.

Prices? Absolutely not.

The food was really good, just not $16 good.",2016-01-21 19:25:03,0.5416666666666666,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 1, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 1, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Burgers, Restaurants, American (Traditional)","['American', 'Burgers']",128,0,1,0.0390625,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 13, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 13, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7uPug3ESjSDXo7RilNrAw,-EX1hrPRBqNkVavtMllTCA,Et2yOijYQbWyR-mE0-z40w,2,3,2,1,"First time coming here and was optimistic. Too bad it didn't live up to it. 

I had the fried rice with chicken and a cucumber wrap roll. The rice looked delicious, but when I started to eat it, any possible flavor it could have had was OVERWHELMED BY PEPPER. That's all I could taste. 

The cucumber wrap roll was equally underwhelming. It looked beautiful, but tasted like mushed carrots. 

$30 for this? Pass, I'll find somewhere else to eat.",2017-11-30 18:38:03,0.11704545454545456,Harsh Critic,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 5, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 1}",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,"Cocktail Bars, Asian Fusion, Restaurants, Bars, Nightlife, Soup, Sushi Bars, Salad",['Bars'],445,0,1,0.06741573033707865,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 22, 'exclamations': 0, 'social_enjoyment': 1, 'expressiveness': 22, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,22,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3sR711uA9gWmHH93_CCDNQ,-EX1hrPRBqNkVavtMllTCA,11qwVOxX-Z0bWAnfpVLnlw,2,3,1,1,"Used to be a good place to grab a bite to eat. But now they're way overpriced, their poboys are small and are nothing to write home about. Better places to eat here in NO, I assure you.",2017-12-04 15:11:33,0.31666666666666665,Harsh Critic,"{'affordability': 1, 'durability': 1, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 1, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Delis, Cajun/Creole, Restaurants, Sandwiches, Seafood",['Seafood'],185,0,0,0.032432432432432434,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 16, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 16, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nJT-dYsStPiMILLZutwgyw,-EX1hrPRBqNkVavtMllTCA,tnpwxkVSrr19eEk3z1ewFg,5,3,0,1,"This was my first time trying Korean food, and I'm glad that I chose The Bop for my first foray. I got the Koko Bop, which was fried chicken with a custom orange sauce and white rice. Oh my God, the sauce was delicious! *Homer Simpson gurgle* 

Overall, I'm really glad we got a great new place to eat in the Capital One building. I will definitely be back for more!",2017-12-28 18:31:23,0.2884469696969697,Harsh Critic,"{'affordability': 0, 'durability': 1, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 2, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 2}",0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,"Korean, Food Court, Restaurants, Asian Fusion",['Korean'],366,2,0,0.04918032786885246,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 24, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 24, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
